Delivery Day,Hours,"Prices
(EUR/MWh)",datetime
8/25/2023,H21,168.0,2023-08-25 21:00:00
8/25/2023,H22,121.72,2023-08-25 22:00:00
8/25/2023,H23,97.49,2023-08-25 23:00:00
8/25/2023,H24,86.74,2023-08-25 00:00:00
8/26/2023,H1,81.07,2023-08-26 01:00:00
8/26/2023,H2,68.08,2023-08-26 02:00:00
8/26/2023,H3,72.17,2023-08-26 03:00:00
8/26/2023,H4,78.27,2023-08-26 04:00:00
8/26/2023,H5,80.84,2023-08-26 05:00:00
8/26/2023,H6,99.22,2023-08-26 06:00:00
8/26/2023,H7,134.62,2023-08-26 07:00:00
8/26/2023,H8,148.09,2023-08-26 08:00:00
8/26/2023,H9,140.35,2023-08-26 09:00:00
8/26/2023,H10,124.76,2023-08-26 10:00:00
8/26/2023,H11,116.51,2023-08-26 11:00:00
8/26/2023,H12,110.14,2023-08-26 12:00:00
8/26/2023,H13,100.77,2023-08-26 13:00:00
8/26/2023,H14,96.73,2023-08-26 14:00:00
8/26/2023,H15,93.34,2023-08-26 15:00:00
8/26/2023,H16,95.39,2023-08-26 16:00:00
8/26/2023,H17,102.42,2023-08-26 17:00:00
8/26/2023,H18,128.25,2023-08-26 18:00:00
8/26/2023,H19,147.53,2023-08-26 19:00:00
8/26/2023,H20,154.96,2023-08-26 20:00:00
8/26/2023,H21,123.06,2023-08-26 21:00:00
8/26/2023,H22,93.13,2023-08-26 22:00:00
8/26/2023,H23,88.2,2023-08-26 23:00:00
8/26/2023,H24,57.1,2023-08-26 00:00:00
8/27/2023,H1,68.3,2023-08-27 01:00:00
8/27/2023,H2,62.68,2023-08-27 02:00:00
8/27/2023,H3,59.91,2023-08-27 03:00:00
8/27/2023,H4,58.68,2023-08-27 04:00:00
8/27/2023,H5,64.0,2023-08-27 05:00:00
8/27/2023,H6,80.43,2023-08-27 06:00:00
8/27/2023,H7,107.82,2023-08-27 07:00:00
8/27/2023,H8,140.45,2023-08-27 08:00:00
8/27/2023,H9,135.51,2023-08-27 09:00:00
8/27/2023,H10,128.53,2023-08-27 10:00:00
8/27/2023,H11,117.77,2023-08-27 11:00:00
8/27/2023,H12,116.63,2023-08-27 12:00:00
8/27/2023,H13,114.93,2023-08-27 13:00:00
8/27/2023,H14,120.54,2023-08-27 14:00:00
8/27/2023,H15,128.97,2023-08-27 15:00:00
8/27/2023,H16,152.94,2023-08-27 16:00:00
8/27/2023,H17,205.62,2023-08-27 17:00:00
8/27/2023,H18,149.97,2023-08-27 18:00:00
8/27/2023,H19,139.98,2023-08-27 19:00:00
8/27/2023,H20,139.97,2023-08-27 20:00:00
8/27/2023,H21,123.34,2023-08-27 21:00:00
8/27/2023,H22,107.01,2023-08-27 22:00:00
8/27/2023,H23,108.05,2023-08-27 23:00:00
8/27/2023,H24,97.8,2023-08-27 00:00:00
8/28/2023,H1,57.85,2023-08-28 01:00:00
8/28/2023,H2,50.48,2023-08-28 02:00:00
8/28/2023,H3,48.0,2023-08-28 03:00:00
8/28/2023,H4,39.98,2023-08-28 04:00:00
8/28/2023,H5,55.55,2023-08-28 05:00:00
8/28/2023,H6,59.83,2023-08-28 06:00:00
8/28/2023,H7,105.17,2023-08-28 07:00:00
8/28/2023,H8,183.11,2023-08-28 08:00:00
8/28/2023,H9,119.82,2023-08-28 09:00:00
8/28/2023,H10,95.05,2023-08-28 10:00:00
8/28/2023,H11,84.04,2023-08-28 11:00:00
8/28/2023,H12,76.05,2023-08-28 12:00:00
8/28/2023,H13,73.24,2023-08-28 13:00:00
8/28/2023,H14,76.68,2023-08-28 14:00:00
8/28/2023,H15,88.03,2023-08-28 15:00:00
8/28/2023,H16,95.44,2023-08-28 16:00:00
8/28/2023,H17,110.21,2023-08-28 17:00:00
8/28/2023,H18,107.04,2023-08-28 18:00:00
8/28/2023,H19,93.27,2023-08-28 19:00:00
8/28/2023,H20,84.7,2023-08-28 20:00:00
8/28/2023,H21,77.55,2023-08-28 21:00:00
8/28/2023,H22,66.27,2023-08-28 22:00:00
8/28/2023,H23,61.42,2023-08-28 23:00:00
8/28/2023,H24,51.58,2023-08-28 00:00:00
8/29/2023,H1,113.75,2023-08-29 01:00:00
8/29/2023,H2,99.68,2023-08-29 02:00:00
8/29/2023,H3,98.99,2023-08-29 03:00:00
8/29/2023,H4,93.95,2023-08-29 04:00:00
8/29/2023,H5,92.37,2023-08-29 05:00:00
8/29/2023,H6,97.89,2023-08-29 06:00:00
8/29/2023,H7,95.27,2023-08-29 07:00:00
8/29/2023,H8,114.86,2023-08-29 08:00:00
8/29/2023,H9,140.86,2023-08-29 09:00:00
8/29/2023,H10,169.58,2023-08-29 10:00:00
8/29/2023,H11,154.87,2023-08-29 11:00:00
8/29/2023,H12,147.31,2023-08-29 12:00:00
8/29/2023,H13,139.24,2023-08-29 13:00:00
8/29/2023,H14,125.21,2023-08-29 14:00:00
8/29/2023,H15,127.15,2023-08-29 15:00:00
8/29/2023,H16,135.9,2023-08-29 16:00:00
8/29/2023,H17,144.22,2023-08-29 17:00:00
8/29/2023,H18,173.92,2023-08-29 18:00:00
8/29/2023,H19,178.96,2023-08-29 19:00:00
8/29/2023,H20,147.98,2023-08-29 20:00:00
8/29/2023,H21,142.06,2023-08-29 21:00:00
8/29/2023,H22,123.65,2023-08-29 22:00:00
8/29/2023,H23,118.54,2023-08-29 23:00:00
8/29/2023,H24,101.3,2023-08-29 00:00:00
8/30/2023,H1,62.49,2023-08-30 01:00:00
8/30/2023,H2,59.99,2023-08-30 02:00:00
8/30/2023,H3,59.47,2023-08-30 03:00:00
8/30/2023,H4,60.76,2023-08-30 04:00:00
8/30/2023,H5,73.62,2023-08-30 05:00:00
8/30/2023,H6,99.6,2023-08-30 06:00:00
8/30/2023,H7,133.18,2023-08-30 07:00:00
8/30/2023,H8,157.69,2023-08-30 08:00:00
8/30/2023,H9,162.77,2023-08-30 09:00:00
8/30/2023,H10,124.79,2023-08-30 10:00:00
8/30/2023,H11,116.91,2023-08-30 11:00:00
8/30/2023,H12,102.58,2023-08-30 12:00:00
8/30/2023,H13,101.31,2023-08-30 13:00:00
8/30/2023,H14,107.44,2023-08-30 14:00:00
8/30/2023,H15,113.52,2023-08-30 15:00:00
8/30/2023,H16,130.56,2023-08-30 16:00:00
8/30/2023,H17,152.66,2023-08-30 17:00:00
8/30/2023,H18,164.85,2023-08-30 18:00:00
8/30/2023,H19,178.13,2023-08-30 19:00:00
8/30/2023,H20,177.1,2023-08-30 20:00:00
8/30/2023,H21,170.0,2023-08-30 21:00:00
8/30/2023,H22,158.8,2023-08-30 22:00:00
8/30/2023,H23,153.2,2023-08-30 23:00:00
8/30/2023,H24,142.58,2023-08-30 00:00:00
8/31/2023,H1,120.79,2023-08-31 01:00:00
8/31/2023,H2,112.28,2023-08-31 02:00:00
8/31/2023,H3,111.56,2023-08-31 03:00:00
8/31/2023,H4,108.65,2023-08-31 04:00:00
8/31/2023,H5,110.0,2023-08-31 05:00:00
8/31/2023,H6,118.21,2023-08-31 06:00:00
8/31/2023,H7,133.78,2023-08-31 07:00:00
8/31/2023,H8,147.95,2023-08-31 08:00:00
8/31/2023,H9,146.5,2023-08-31 09:00:00
8/31/2023,H10,131.39,2023-08-31 10:00:00
8/31/2023,H11,116.51,2023-08-31 11:00:00
8/31/2023,H12,111.99,2023-08-31 12:00:00
8/31/2023,H13,109.65,2023-08-31 13:00:00
8/31/2023,H14,108.19,2023-08-31 14:00:00
8/31/2023,H15,107.53,2023-08-31 15:00:00
8/31/2023,H16,109.3,2023-08-31 16:00:00
8/31/2023,H17,130.7,2023-08-31 17:00:00
8/31/2023,H18,129.57,2023-08-31 18:00:00
8/31/2023,H19,144.73,2023-08-31 19:00:00
8/31/2023,H20,152.26,2023-08-31 20:00:00
8/31/2023,H21,139.6,2023-08-31 21:00:00
8/31/2023,H22,127.17,2023-08-31 22:00:00
8/31/2023,H23,117.23,2023-08-31 23:00:00
8/31/2023,H24,101.58,2023-08-31 00:00:00
9/1/2023,H1,95.85,2023-09-01 01:00:00
9/1/2023,H2,90.0,2023-09-01 02:00:00
9/1/2023,H3,92.1,2023-09-01 03:00:00
9/1/2023,H4,93.7,2023-09-01 04:00:00
9/1/2023,H5,93.2,2023-09-01 05:00:00
9/1/2023,H6,97.32,2023-09-01 06:00:00
9/1/2023,H7,122.44,2023-09-01 07:00:00
9/1/2023,H8,135.8,2023-09-01 08:00:00
9/1/2023,H9,135.35,2023-09-01 09:00:00
9/1/2023,H10,109.53,2023-09-01 10:00:00
9/1/2023,H11,93.41,2023-09-01 11:00:00
9/1/2023,H12,79.19,2023-09-01 12:00:00
9/1/2023,H13,71.77,2023-09-01 13:00:00
9/1/2023,H14,70.05,2023-09-01 14:00:00
9/1/2023,H15,68.98,2023-09-01 15:00:00
9/1/2023,H16,70.98,2023-09-01 16:00:00
9/1/2023,H17,77.54,2023-09-01 17:00:00
9/1/2023,H18,108.96,2023-09-01 18:00:00
9/1/2023,H19,128.89,2023-09-01 19:00:00
9/1/2023,H20,145.67,2023-09-01 20:00:00
9/1/2023,H21,156.11,2023-09-01 21:00:00
9/1/2023,H22,134.62,2023-09-01 22:00:00
9/1/2023,H23,140.37,2023-09-01 23:00:00
9/1/2023,H24,101.66,2023-09-01 00:00:00
9/2/2023,H1,52.2,2023-09-02 01:00:00
9/2/2023,H2,40.04,2023-09-02 02:00:00
9/2/2023,H3,33.88,2023-09-02 03:00:00
9/2/2023,H4,28.7,2023-09-02 04:00:00
9/2/2023,H5,29.49,2023-09-02 05:00:00
9/2/2023,H6,26.82,2023-09-02 06:00:00
9/2/2023,H7,30.53,2023-09-02 07:00:00
9/2/2023,H8,27.55,2023-09-02 08:00:00
9/2/2023,H9,20.0,2023-09-02 09:00:00
9/2/2023,H10,2.14,2023-09-02 10:00:00
9/2/2023,H11,0.0,2023-09-02 11:00:00
9/2/2023,H12,-0.41,2023-09-02 12:00:00
9/2/2023,H13,-4.44,2023-09-02 13:00:00
9/2/2023,H14,-20.58,2023-09-02 14:00:00
9/2/2023,H15,-8.73,2023-09-02 15:00:00
9/2/2023,H16,-12.5,2023-09-02 16:00:00
9/2/2023,H17,-0.41,2023-09-02 17:00:00
9/2/2023,H18,2.22,2023-09-02 18:00:00
9/2/2023,H19,41.34,2023-09-02 19:00:00
9/2/2023,H20,85.49,2023-09-02 20:00:00
9/2/2023,H21,90.87,2023-09-02 21:00:00
9/2/2023,H22,91.0,2023-09-02 22:00:00
9/2/2023,H23,89.94,2023-09-02 23:00:00
9/2/2023,H24,83.5,2023-09-02 00:00:00
9/3/2023,H1,119.7,2023-09-03 01:00:00
9/3/2023,H2,111.84,2023-09-03 02:00:00
9/3/2023,H3,106.4,2023-09-03 03:00:00
9/3/2023,H4,104.35,2023-09-03 04:00:00
9/3/2023,H5,104.16,2023-09-03 05:00:00
9/3/2023,H6,107.54,2023-09-03 06:00:00
9/3/2023,H7,127.58,2023-09-03 07:00:00
9/3/2023,H8,137.67,2023-09-03 08:00:00
9/3/2023,H9,146.81,2023-09-03 09:00:00
9/3/2023,H10,129.98,2023-09-03 10:00:00
9/3/2023,H11,110.77,2023-09-03 11:00:00
9/3/2023,H12,104.42,2023-09-03 12:00:00
9/3/2023,H13,99.34,2023-09-03 13:00:00
9/3/2023,H14,95.83,2023-09-03 14:00:00
9/3/2023,H15,93.5,2023-09-03 15:00:00
9/3/2023,H16,99.05,2023-09-03 16:00:00
9/3/2023,H17,102.49,2023-09-03 17:00:00
9/3/2023,H18,117.76,2023-09-03 18:00:00
9/3/2023,H19,141.77,2023-09-03 19:00:00
9/3/2023,H20,168.79,2023-09-03 20:00:00
9/3/2023,H21,190.82,2023-09-03 21:00:00
9/3/2023,H22,180.91,2023-09-03 22:00:00
9/3/2023,H23,155.39,2023-09-03 23:00:00
9/3/2023,H24,135.98,2023-09-03 00:00:00
9/4/2023,H1,107.86,2023-09-04 01:00:00
9/4/2023,H2,98.76,2023-09-04 02:00:00
9/4/2023,H3,95.79,2023-09-04 03:00:00
9/4/2023,H4,93.76,2023-09-04 04:00:00
9/4/2023,H5,96.02,2023-09-04 05:00:00
9/4/2023,H6,100.99,2023-09-04 06:00:00
9/4/2023,H7,117.44,2023-09-04 07:00:00
9/4/2023,H8,146.59,2023-09-04 08:00:00
9/4/2023,H9,121.28,2023-09-04 09:00:00
9/4/2023,H10,103.09,2023-09-04 10:00:00
9/4/2023,H11,97.3,2023-09-04 11:00:00
9/4/2023,H12,93.9,2023-09-04 12:00:00
9/4/2023,H13,93.97,2023-09-04 13:00:00
9/4/2023,H14,92.07,2023-09-04 14:00:00
9/4/2023,H15,94.46,2023-09-04 15:00:00
9/4/2023,H16,95.67,2023-09-04 16:00:00
9/4/2023,H17,161.66,2023-09-04 17:00:00
9/4/2023,H18,140.72,2023-09-04 18:00:00
9/4/2023,H19,138.11,2023-09-04 19:00:00
9/4/2023,H20,233.43,2023-09-04 20:00:00
9/4/2023,H21,227.59,2023-09-04 21:00:00
9/4/2023,H22,201.24,2023-09-04 22:00:00
9/4/2023,H23,135.42,2023-09-04 23:00:00
9/4/2023,H24,118.55,2023-09-04 00:00:00
9/5/2023,H1,111.95,2023-09-05 01:00:00
9/5/2023,H2,101.67,2023-09-05 02:00:00
9/5/2023,H3,98.71,2023-09-05 03:00:00
9/5/2023,H4,95.28,2023-09-05 04:00:00
9/5/2023,H5,97.84,2023-09-05 05:00:00
9/5/2023,H6,106.49,2023-09-05 06:00:00
9/5/2023,H7,133.43,2023-09-05 07:00:00
9/5/2023,H8,155.2,2023-09-05 08:00:00
9/5/2023,H9,138.49,2023-09-05 09:00:00
9/5/2023,H10,115.13,2023-09-05 10:00:00
9/5/2023,H11,105.22,2023-09-05 11:00:00
9/5/2023,H12,97.44,2023-09-05 12:00:00
9/5/2023,H13,93.85,2023-09-05 13:00:00
9/5/2023,H14,94.12,2023-09-05 14:00:00
9/5/2023,H15,96.06,2023-09-05 15:00:00
9/5/2023,H16,102.55,2023-09-05 16:00:00
9/5/2023,H17,108.71,2023-09-05 17:00:00
9/5/2023,H18,119.75,2023-09-05 18:00:00
9/5/2023,H19,143.99,2023-09-05 19:00:00
9/5/2023,H20,192.93,2023-09-05 20:00:00
9/5/2023,H21,211.68,2023-09-05 21:00:00
9/5/2023,H22,166.57,2023-09-05 22:00:00
9/5/2023,H23,136.01,2023-09-05 23:00:00
9/5/2023,H24,115.0,2023-09-05 00:00:00
9/6/2023,H1,75.26,2023-09-06 01:00:00
9/6/2023,H2,71.07,2023-09-06 02:00:00
9/6/2023,H3,60.71,2023-09-06 03:00:00
9/6/2023,H4,47.27,2023-09-06 04:00:00
9/6/2023,H5,58.06,2023-09-06 05:00:00
9/6/2023,H6,83.43,2023-09-06 06:00:00
9/6/2023,H7,116.41,2023-09-06 07:00:00
9/6/2023,H8,117.29,2023-09-06 08:00:00
9/6/2023,H9,115.82,2023-09-06 09:00:00
9/6/2023,H10,103.53,2023-09-06 10:00:00
9/6/2023,H11,94.19,2023-09-06 11:00:00
9/6/2023,H12,81.37,2023-09-06 12:00:00
9/6/2023,H13,77.74,2023-09-06 13:00:00
9/6/2023,H14,80.37,2023-09-06 14:00:00
9/6/2023,H15,88.86,2023-09-06 15:00:00
9/6/2023,H16,93.8,2023-09-06 16:00:00
9/6/2023,H17,105.76,2023-09-06 17:00:00
9/6/2023,H18,121.48,2023-09-06 18:00:00
9/6/2023,H19,181.18,2023-09-06 19:00:00
9/6/2023,H20,258.06,2023-09-06 20:00:00
9/6/2023,H21,148.96,2023-09-06 21:00:00
9/6/2023,H22,114.8,2023-09-06 22:00:00
9/6/2023,H23,100.1,2023-09-06 23:00:00
9/6/2023,H24,94.75,2023-09-06 00:00:00
9/7/2023,H1,53.1,2023-09-07 01:00:00
9/7/2023,H2,37.27,2023-09-07 02:00:00
9/7/2023,H3,39.74,2023-09-07 03:00:00
9/7/2023,H4,33.02,2023-09-07 04:00:00
9/7/2023,H5,34.9,2023-09-07 05:00:00
9/7/2023,H6,33.25,2023-09-07 06:00:00
9/7/2023,H7,42.36,2023-09-07 07:00:00
9/7/2023,H8,68.32,2023-09-07 08:00:00
9/7/2023,H9,74.75,2023-09-07 09:00:00
9/7/2023,H10,58.48,2023-09-07 10:00:00
9/7/2023,H11,44.83,2023-09-07 11:00:00
9/7/2023,H12,31.1,2023-09-07 12:00:00
9/7/2023,H13,20.8,2023-09-07 13:00:00
9/7/2023,H14,10.0,2023-09-07 14:00:00
9/7/2023,H15,13.21,2023-09-07 15:00:00
9/7/2023,H16,56.43,2023-09-07 16:00:00
9/7/2023,H17,84.88,2023-09-07 17:00:00
9/7/2023,H18,107.45,2023-09-07 18:00:00
9/7/2023,H19,139.13,2023-09-07 19:00:00
9/7/2023,H20,129.26,2023-09-07 20:00:00
9/7/2023,H21,102.93,2023-09-07 21:00:00
9/7/2023,H22,86.62,2023-09-07 22:00:00
9/7/2023,H23,80.32,2023-09-07 23:00:00
9/7/2023,H24,40.15,2023-09-07 00:00:00
9/8/2023,H1,102.75,2023-09-08 01:00:00
9/8/2023,H2,98.2,2023-09-08 02:00:00
9/8/2023,H3,96.12,2023-09-08 03:00:00
9/8/2023,H4,91.17,2023-09-08 04:00:00
9/8/2023,H5,95.48,2023-09-08 05:00:00
9/8/2023,H6,101.11,2023-09-08 06:00:00
9/8/2023,H7,125.74,2023-09-08 07:00:00
9/8/2023,H8,135.45,2023-09-08 08:00:00
9/8/2023,H9,141.26,2023-09-08 09:00:00
9/8/2023,H10,136.71,2023-09-08 10:00:00
9/8/2023,H11,135.0,2023-09-08 11:00:00
9/8/2023,H12,134.57,2023-09-08 12:00:00
9/8/2023,H13,138.98,2023-09-08 13:00:00
9/8/2023,H14,138.66,2023-09-08 14:00:00
9/8/2023,H15,140.33,2023-09-08 15:00:00
9/8/2023,H16,143.75,2023-09-08 16:00:00
9/8/2023,H17,161.01,2023-09-08 17:00:00
9/8/2023,H18,146.28,2023-09-08 18:00:00
9/8/2023,H19,142.08,2023-09-08 19:00:00
9/8/2023,H20,132.35,2023-09-08 20:00:00
9/8/2023,H21,124.79,2023-09-08 21:00:00
9/8/2023,H22,110.52,2023-09-08 22:00:00
9/8/2023,H23,110.91,2023-09-08 23:00:00
9/8/2023,H24,98.04,2023-09-08 00:00:00
9/9/2023,H1,37.92,2023-09-09 01:00:00
9/9/2023,H2,36.12,2023-09-09 02:00:00
9/9/2023,H3,28.77,2023-09-09 03:00:00
9/9/2023,H4,19.12,2023-09-09 04:00:00
9/9/2023,H5,19.27,2023-09-09 05:00:00
9/9/2023,H6,43.98,2023-09-09 06:00:00
9/9/2023,H7,75.49,2023-09-09 07:00:00
9/9/2023,H8,121.36,2023-09-09 08:00:00
9/9/2023,H9,124.15,2023-09-09 09:00:00
9/9/2023,H10,115.29,2023-09-09 10:00:00
9/9/2023,H11,93.85,2023-09-09 11:00:00
9/9/2023,H12,91.2,2023-09-09 12:00:00
9/9/2023,H13,95.0,2023-09-09 13:00:00
9/9/2023,H14,122.0,2023-09-09 14:00:00
9/9/2023,H15,131.93,2023-09-09 15:00:00
9/9/2023,H16,137.73,2023-09-09 16:00:00
9/9/2023,H17,166.79,2023-09-09 17:00:00
9/9/2023,H18,144.73,2023-09-09 18:00:00
9/9/2023,H19,126.69,2023-09-09 19:00:00
9/9/2023,H20,112.82,2023-09-09 20:00:00
9/9/2023,H21,96.57,2023-09-09 21:00:00
9/9/2023,H22,86.35,2023-09-09 22:00:00
9/9/2023,H23,53.93,2023-09-09 23:00:00
9/9/2023,H24,25.99,2023-09-09 00:00:00
9/10/2023,H1,105.63,2023-09-10 01:00:00
9/10/2023,H2,104.32,2023-09-10 02:00:00
9/10/2023,H3,102.88,2023-09-10 03:00:00
9/10/2023,H4,97.83,2023-09-10 04:00:00
9/10/2023,H5,95.78,2023-09-10 05:00:00
9/10/2023,H6,107.21,2023-09-10 06:00:00
9/10/2023,H7,98.52,2023-09-10 07:00:00
9/10/2023,H8,102.37,2023-09-10 08:00:00
9/10/2023,H9,118.1,2023-09-10 09:00:00
9/10/2023,H10,131.76,2023-09-10 10:00:00
9/10/2023,H11,140.47,2023-09-10 11:00:00
9/10/2023,H12,149.13,2023-09-10 12:00:00
9/10/2023,H13,152.65,2023-09-10 13:00:00
9/10/2023,H14,135.1,2023-09-10 14:00:00
9/10/2023,H15,148.01,2023-09-10 15:00:00
9/10/2023,H16,150.31,2023-09-10 16:00:00
9/10/2023,H17,171.03,2023-09-10 17:00:00
9/10/2023,H18,191.99,2023-09-10 18:00:00
9/10/2023,H19,198.63,2023-09-10 19:00:00
9/10/2023,H20,198.92,2023-09-10 20:00:00
9/10/2023,H21,181.11,2023-09-10 21:00:00
9/10/2023,H22,159.78,2023-09-10 22:00:00
9/10/2023,H23,151.95,2023-09-10 23:00:00
9/10/2023,H24,140.52,2023-09-10 00:00:00
9/11/2023,H1,139.9,2023-09-11 01:00:00
9/11/2023,H2,128.41,2023-09-11 02:00:00
9/11/2023,H3,125.3,2023-09-11 03:00:00
9/11/2023,H4,128.4,2023-09-11 04:00:00
9/11/2023,H5,129.57,2023-09-11 05:00:00
9/11/2023,H6,142.3,2023-09-11 06:00:00
9/11/2023,H7,159.81,2023-09-11 07:00:00
9/11/2023,H8,173.13,2023-09-11 08:00:00
9/11/2023,H9,176.34,2023-09-11 09:00:00
9/11/2023,H10,164.55,2023-09-11 10:00:00
9/11/2023,H11,152.96,2023-09-11 11:00:00
9/11/2023,H12,139.52,2023-09-11 12:00:00
9/11/2023,H13,136.52,2023-09-11 13:00:00
9/11/2023,H14,135.55,2023-09-11 14:00:00
9/11/2023,H15,140.51,2023-09-11 15:00:00
9/11/2023,H16,154.73,2023-09-11 16:00:00
9/11/2023,H17,159.29,2023-09-11 17:00:00
9/11/2023,H18,165.01,2023-09-11 18:00:00
9/11/2023,H19,175.0,2023-09-11 19:00:00
9/11/2023,H20,172.73,2023-09-11 20:00:00
9/11/2023,H21,162.06,2023-09-11 21:00:00
9/11/2023,H22,154.02,2023-09-11 22:00:00
9/11/2023,H23,151.96,2023-09-11 23:00:00
9/11/2023,H24,140.36,2023-09-11 00:00:00
9/12/2023,H1,110.59,2023-09-12 01:00:00
9/12/2023,H2,102.59,2023-09-12 02:00:00
9/12/2023,H3,92.72,2023-09-12 03:00:00
9/12/2023,H4,93.55,2023-09-12 04:00:00
9/12/2023,H5,105.21,2023-09-12 05:00:00
9/12/2023,H6,116.02,2023-09-12 06:00:00
9/12/2023,H7,123.1,2023-09-12 07:00:00
9/12/2023,H8,125.09,2023-09-12 08:00:00
9/12/2023,H9,121.33,2023-09-12 09:00:00
9/12/2023,H10,104.95,2023-09-12 10:00:00
9/12/2023,H11,86.7,2023-09-12 11:00:00
9/12/2023,H12,85.9,2023-09-12 12:00:00
9/12/2023,H13,87.13,2023-09-12 13:00:00
9/12/2023,H14,88.18,2023-09-12 14:00:00
9/12/2023,H15,89.02,2023-09-12 15:00:00
9/12/2023,H16,98.58,2023-09-12 16:00:00
9/12/2023,H17,109.29,2023-09-12 17:00:00
9/12/2023,H18,126.02,2023-09-12 18:00:00
9/12/2023,H19,138.94,2023-09-12 19:00:00
9/12/2023,H20,141.22,2023-09-12 20:00:00
9/12/2023,H21,130.36,2023-09-12 21:00:00
9/12/2023,H22,118.66,2023-09-12 22:00:00
9/12/2023,H23,113.44,2023-09-12 23:00:00
9/12/2023,H24,121.07,2023-09-12 00:00:00
9/13/2023,H1,103.78,2023-09-13 01:00:00
9/13/2023,H2,96.46,2023-09-13 02:00:00
9/13/2023,H3,94.79,2023-09-13 03:00:00
9/13/2023,H4,93.0,2023-09-13 04:00:00
9/13/2023,H5,91.3,2023-09-13 05:00:00
9/13/2023,H6,96.0,2023-09-13 06:00:00
9/13/2023,H7,99.82,2023-09-13 07:00:00
9/13/2023,H8,103.5,2023-09-13 08:00:00
9/13/2023,H9,101.31,2023-09-13 09:00:00
9/13/2023,H10,90.25,2023-09-13 10:00:00
9/13/2023,H11,76.63,2023-09-13 11:00:00
9/13/2023,H12,50.62,2023-09-13 12:00:00
9/13/2023,H13,31.15,2023-09-13 13:00:00
9/13/2023,H14,14.72,2023-09-13 14:00:00
9/13/2023,H15,9.59,2023-09-13 15:00:00
9/13/2023,H16,34.05,2023-09-13 16:00:00
9/13/2023,H17,77.3,2023-09-13 17:00:00
9/13/2023,H18,95.0,2023-09-13 18:00:00
9/13/2023,H19,112.97,2023-09-13 19:00:00
9/13/2023,H20,147.34,2023-09-13 20:00:00
9/13/2023,H21,168.65,2023-09-13 21:00:00
9/13/2023,H22,127.0,2023-09-13 22:00:00
9/13/2023,H23,106.7,2023-09-13 23:00:00
9/13/2023,H24,101.34,2023-09-13 00:00:00
9/14/2023,H1,88.29,2023-09-14 01:00:00
9/14/2023,H2,80.06,2023-09-14 02:00:00
9/14/2023,H3,78.31,2023-09-14 03:00:00
9/14/2023,H4,77.8,2023-09-14 04:00:00
9/14/2023,H5,81.0,2023-09-14 05:00:00
9/14/2023,H6,97.48,2023-09-14 06:00:00
9/14/2023,H7,115.06,2023-09-14 07:00:00
9/14/2023,H8,122.33,2023-09-14 08:00:00
9/14/2023,H9,113.42,2023-09-14 09:00:00
9/14/2023,H10,104.45,2023-09-14 10:00:00
9/14/2023,H11,90.42,2023-09-14 11:00:00
9/14/2023,H12,78.39,2023-09-14 12:00:00
9/14/2023,H13,69.4,2023-09-14 13:00:00
9/14/2023,H14,65.88,2023-09-14 14:00:00
9/14/2023,H15,68.09,2023-09-14 15:00:00
9/14/2023,H16,72.55,2023-09-14 16:00:00
9/14/2023,H17,82.26,2023-09-14 17:00:00
9/14/2023,H18,97.56,2023-09-14 18:00:00
9/14/2023,H19,118.31,2023-09-14 19:00:00
9/14/2023,H20,141.02,2023-09-14 20:00:00
9/14/2023,H21,154.92,2023-09-14 21:00:00
9/14/2023,H22,130.08,2023-09-14 22:00:00
9/14/2023,H23,113.13,2023-09-14 23:00:00
9/14/2023,H24,103.92,2023-09-14 00:00:00
9/15/2023,H1,134.67,2023-09-15 01:00:00
9/15/2023,H2,128.03,2023-09-15 02:00:00
9/15/2023,H3,119.42,2023-09-15 03:00:00
9/15/2023,H4,111.63,2023-09-15 04:00:00
9/15/2023,H5,107.02,2023-09-15 05:00:00
9/15/2023,H6,117.96,2023-09-15 06:00:00
9/15/2023,H7,143.25,2023-09-15 07:00:00
9/15/2023,H8,160.47,2023-09-15 08:00:00
9/15/2023,H9,160.74,2023-09-15 09:00:00
9/15/2023,H10,137.43,2023-09-15 10:00:00
9/15/2023,H11,116.0,2023-09-15 11:00:00
9/15/2023,H12,107.74,2023-09-15 12:00:00
9/15/2023,H13,107.47,2023-09-15 13:00:00
9/15/2023,H14,106.79,2023-09-15 14:00:00
9/15/2023,H15,106.58,2023-09-15 15:00:00
9/15/2023,H16,109.32,2023-09-15 16:00:00
9/15/2023,H17,108.33,2023-09-15 17:00:00
9/15/2023,H18,126.84,2023-09-15 18:00:00
9/15/2023,H19,137.3,2023-09-15 19:00:00
9/15/2023,H20,157.43,2023-09-15 20:00:00
9/15/2023,H21,160.75,2023-09-15 21:00:00
9/15/2023,H22,147.18,2023-09-15 22:00:00
9/15/2023,H23,134.34,2023-09-15 23:00:00
9/15/2023,H24,121.54,2023-09-15 00:00:00
9/16/2023,H1,108.87,2023-09-16 01:00:00
9/16/2023,H2,104.61,2023-09-16 02:00:00
9/16/2023,H3,93.0,2023-09-16 03:00:00
9/16/2023,H4,94.36,2023-09-16 04:00:00
9/16/2023,H5,89.93,2023-09-16 05:00:00
9/16/2023,H6,88.0,2023-09-16 06:00:00
9/16/2023,H7,88.8,2023-09-16 07:00:00
9/16/2023,H8,86.18,2023-09-16 08:00:00
9/16/2023,H9,82.93,2023-09-16 09:00:00
